""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"
"Ankrd27"	0.0848287264162861	5.56232612575289	2.23191820216791	0.0370306613131385	0.4142287265977	-3.81649824915448	"NO"
"Cpxm1"	0.241603699183099	4.57495741788042	2.23169655977047	0.0370475377656148	0.4142287265977	-3.71957877000809	"NO"
"Slc2a12"	-0.118024850616596	4.14351765846736	-2.23158904045664	0.0370557271116296	0.4142287265977	-3.66997437133121	"NO"
"Arf2"	0.0877946621225369	5.89420365437418	2.23096702503892	0.0371031362214557	0.414331104691554	-3.83810566088976	"NO"
"Pigs"	0.0614358097156353	5.52545297963112	2.22958248620981	0.03720886301629	0.415083835419622	-3.81780378543002	"NO"
"Mtm1"	-0.15696763967169	4.43957120860331	-2.22854905254845	0.0372879580731961	0.415538232354795	-3.7094952744166	"NO"
"Nebl"	-0.13312442465755	7.99429910080025	-2.22642577561354	0.0374509482551162	0.416505415139731	-3.84618385750727	"NO"
"Ercc2"	-0.0958237158716724	5.19204973147721	-2.22600818102583	0.0374830808389891	0.416505415139731	-3.79450941602428	"NO"
"B4gat1"	0.0864870007018412	5.24696553035062	2.22591698381416	0.0374901015289178	0.416505415139731	-3.79982644915775	"NO"
"Birc2"	-0.103643992399387	5.87990200101818	-2.22477797819879	0.0375778876192432	0.416780003240374	-3.8481843051657	"NO"
"Gm44249"	-0.147929517828072	3.50169946992484	-2.22446019090475	0.0376024138107393	0.416780003240374	-3.62338994594418	"NO"
"Trim33"	-0.104824964562731	5.85528087482425	-2.22295613860882	0.0377186922196837	0.416780003240374	-3.85013391749299	"NO"
"Gpr146"	0.203188366128684	6.65989583094878	2.22219399651815	0.0377777388700277	0.416780003240374	-3.87170695111366	"NO"
"Mrps11"	0.144708103749762	3.62376261980877	2.221466990673	0.0378341420712598	0.416780003240374	-3.6372208863756	"NO"
"Ccdc124"	0.13222021201875	5.39716510438442	2.22141727180822	0.0378380022137835	0.416780003240374	-3.82105026809379	"NO"
"Slc25a37"	-0.10518248043225	6.13964062229578	-2.22082157264099	0.0378842799347063	0.416780003240374	-3.8664334680092	"NO"
"Aqp1"	0.105227219321618	9.76687187360478	2.22046797969936	0.0379117737527701	0.416780003240374	-3.80307412084076	"NO"
"Ublcp1"	-0.0997293433136939	5.41442404577366	-2.22044558441183	0.0379135157247917	0.416780003240374	-3.82432237685411	"NO"
"Tax1bp3"	0.0925368793028154	6.78775658172033	2.22000031466269	0.0379481653162664	0.416780003240374	-3.87622149948111	"NO"
"Usb1"	0.113903323995616	4.39712469187043	2.21987670703317	0.0379577892309991	0.416780003240374	-3.71915900804293	"NO"
"Trim16"	0.141887235258636	6.59717339645284	2.21948491527322	0.0379883083210172	0.416780003240374	-3.87612097661367	"NO"
"Hnrnph1"	-0.103689674138604	8.74426457369336	-2.21914230073734	0.0380150150666072	0.416780003240374	-3.83636932190138	"NO"
"Plin2"	0.104574050004937	6.85004375398184	2.21819814668274	0.0380887005154106	0.41716562586747	-3.87961455007177	"NO"
"Ifitm3"	0.122292210665885	7.90364479106354	2.21661454564939	0.0382125839169841	0.417964078389084	-3.86548503110284	"NO"
"Hmbs"	0.118793988929932	4.09542840156264	2.21628035653883	0.038238774158381	0.417964078389084	-3.68989981451746	"NO"
"Mbip"	-0.127213572127904	5.5261618194846	-2.21469079265232	0.0383635721322954	0.418653932681344	-3.84347151831938	"NO"
"Trim47"	0.154375583389826	4.45559019840327	2.21441102559999	0.0383855753332187	0.418653932681344	-3.73508205634445	"NO"
"Tmem248"	-0.069416474101061	6.60130089473927	-2.21400109006133	0.0384178368801012	0.418653932681344	-3.88570352532452	"NO"
