""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"
"Sfxn3"	-0.200300342553204	6.08975593284187	-3.87644425407711	0.00091255025011227	0.0143246100297466	-0.732974942067059	"DOWN"
"Baz1b"	0.242713225652987	7.31456847231051	3.87625617839282	0.000912954504286492	0.0143246100297466	-0.745328695863913	"UP"
"Hmgn2"	-0.251375258958707	7.06011488047695	-3.87592648900848	0.000913663575758343	0.0143246100297466	-0.747449296489019	"DOWN"
"Nckap1l"	-0.265179872143448	5.19309091985797	-3.87350933591733	0.00091887895554199	0.014385619383233	-0.680879585723879	"DOWN"
"Dock9"	0.24656054757337	8.18805191863653	3.8711824568144	0.000923927505913561	0.0144438451104329	-0.741119511768185	"UP"
"Gm8898"	0.375789120177688	5.06182849347172	3.86984856761916	0.00092683402173492	0.0144684650088361	-0.676530254922135	"UP"
"Col3a1"	-0.500046866788875	9.44717934794097	-3.86542557321072	0.000936536807839069	0.0145918335691199	-0.717750705699941	"DOWN"
"Dennd4c"	0.20894444621036	6.17571348399154	3.86502392084966	0.000937422902093485	0.0145918335691199	-0.761518710282388	"UP"
"Ddx39b"	-0.14572393449957	7.58132259741607	-3.86392205547328	0.000939858031972593	0.0146088090377428	-0.769399425125464	"DOWN"
"Opa3"	0.328177239358115	5.26343003869987	3.86243942401898	0.000943144579774096	0.0146389512274936	-0.710800054922379	"UP"
"Soat1"	-0.306720253090929	7.43183878557261	-3.86174175041765	0.000944695061028576	0.0146420996263559	-0.776452539626614	"DOWN"
"Vps13a"	0.449967054804382	5.36647181355431	3.8594924012474	0.000949711189370135	0.0146885537347937	-0.724717787130632	"UP"
"Clcc1"	0.168049306363475	5.5790606518491	3.85918620208514	0.000950396067699954	0.0146885537347937	-0.743181101558792	"UP"
"Plk2"	-0.360600193216775	6.49976948764593	-3.85773089463222	0.000953657881265279	0.014718029659016	-0.784268362604258	"DOWN"
"Fam107a"	1.04263993656922	3.69337447298609	3.85482994604376	0.000960193062702713	0.0147703781540257	-0.607581647183231	"UP"
"Dctn1"	0.137556381751223	7.39789191971098	3.85445138485809	0.000961049150863553	0.0147703781540257	-0.793485520556306	"UP"
"Dffa"	0.177098595895503	4.54370431979298	3.85441646820848	0.000961128150473645	0.0147703781540257	-0.663435870369293	"UP"
"Laptm5"	-0.266399668966847	7.20901925619087	-3.85357069357548	0.000963043704344681	0.0147789122142725	-0.797176183699269	"DOWN"
"Plcb4"	0.314819552628816	6.26092254711629	3.8524062100816	0.00096568729373861	0.0147985789089845	-0.791647965801468	"UP"
"Gm26880"	0.348843035197421	6.56912579698544	3.84940535337135	0.000972533056639623	0.0148824952963232	-0.803797012829134	"UP"
"Ctps"	0.256660964366826	5.34508292710534	3.84579410910972	0.000980835217614536	0.0149884312790182	-0.755083084495801	"UP"
"Gm26532"	-0.371190688474073	4.24039914751924	-3.84363927631118	0.000985822619924644	0.0150123879040776	-0.659995078309729	"DOWN"
"Btg1"	-0.143952227559556	6.95768682414857	-3.84345613093334	0.000986247673035061	0.0150123879040776	-0.820308951815852	"DOWN"
"Gm43085"	-1.03999815028129	6.44894631599002	-3.8433267369756	0.000986548086839522	0.0150123879040776	-0.810291190047895	"DOWN"
"Rsad1"	-0.590493311261696	3.71429515460723	-3.84263154389603	0.000988163672365562	0.0150159416786739	-0.632835183248082	"DOWN"
"Acss1"	-0.194962535229807	6.41695849433395	-3.84047297781347	0.000993196810470904	0.015071345454981	-0.822275791662796	"DOWN"
"Nek2"	-0.480082534025157	4.13324034547223	-3.83956040154708	0.000995332318086378	0.0150826856848096	-0.660594127089145	"DOWN"
"Dcun1d2"	0.20887050503567	5.03110039459243	3.83875498666693	0.000997220846605315	0.0150902569615136	-0.743605080959246	"UP"
"Hspa4"	0.188143432057187	7.52575041183847	3.83704589099089	0.00100124011188052	0.0151052124294271	-0.830555577268137	"UP"
"Scn7a"	-0.393401225629288	8.87615366343804	-3.83665672455719	0.00100215755736979	0.0151052124294271	-0.799031393198307	"DOWN"
"Pik3ip1"	-0.482068897561795	5.17446544107422	-3.83656244206782	0.00100237995044795	0.0151052124294271	-0.759574040099495	"DOWN"
"Tbc1d23"	-0.191466198105371	5.30835272512452	-3.83124088736526	0.00101501217380977	0.0152683505894959	-0.784917443624813	"DOWN"
"Arap1"	-0.215012574132031	6.98943218502847	-3.83082069184393	0.00101601633467147	0.0152683505894959	-0.848671451758143	"DOWN"
"Ank"	0.407441026249392	4.88463131312225	3.82969363100512	0.00101871459809794	0.0152877542932791	-0.748477894551554	"UP"
"Klhl6"	-0.287408996091592	3.69025618342411	-3.82866742454682	0.00102117759655176	0.0152909467882548	-0.661969065127464	"DOWN"
"Sod1"	0.206127619645152	8.65477222935556	3.82843259176011	0.00102174204954192	0.0152909467882548	-0.824193918779311	"UP"
"2610021A01Rik"	0.24744689293554	3.96976899095659	3.82714509046617	0.00102484224559888	0.0153162462151744	-0.677471991552098	"UP"
"Zfp638"	0.198526120735475	6.4868796540807	3.81925298182442	0.00104405089015213	0.0155818858811853	-0.870665596758989	"UP"
"Foxk2"	0.237082882723212	5.68565677002518	3.81824373201149	0.00104653294109095	0.0155975039848466	-0.8412565733333	"UP"
"Ttl"	0.19061787032964	5.54452966514455	3.81465419880437	0.00105540824121331	0.0157082336175104	-0.839911577644068	"UP"
"Irf2bpl"	0.214431517014562	6.52987693843339	3.81374835544063	0.00105765976356064	0.015720209755248	-0.883505606161918	"UP"
"Snapin"	-0.192964049934788	6.18370349980603	-3.81263766271084	0.0010604269567325	0.0157366079253507	-0.879339510269742	"DOWN"
"Mios"	-0.208367106486437	4.34492602025642	-3.81214375577704	0.0010616597891654	0.0157366079253507	-0.737369821501362	"DOWN"
"H3f3b"	-0.200547080045631	9.04758971028907	-3.81123783408792	0.00106392474262045	0.015748695270533	-0.850480175707159	"DOWN"
"Pde7a"	0.208729161269391	5.89401422239987	3.80946902584638	0.0010683608851275	0.0157689503674443	-0.873292232385073	"UP"
"Galnt6"	-0.32651336635915	3.8849123593416	-3.80943964928438	0.00106843471581317	0.0157689503674443	-0.710618836145624	"DOWN"
"Camk2g"	-0.142958915219452	5.63455049940965	-3.80854699732721	0.00107068059057577	0.0157689503674443	-0.859976812506073	"DOWN"
"H2-DMb1"	-0.262887574770989	5.88942512762179	-3.80814245465649	0.0010716999448821	0.0157689503674443	-0.875930813706427	"DOWN"
"Hr"	-0.279235592387671	3.86302627385564	-3.8078054443157	0.00107254986852658	0.0157689503674443	-0.713076748043489	"DOWN"
"Fzd6"	-0.275186920309825	5.94873056060628	-3.80722941156357	0.00107400414393551	0.0157689932754855	-0.881118396929514	"DOWN"
"Lrp5"	0.261260180486654	7.20193414306046	3.80573709069725	0.00107778082397144	0.0158030885997971	-0.904386887897269	"UP"
"Vps39"	-0.135643923013367	5.95708824314963	-3.80508108322783	0.00107944517676463	0.0158050234849121	-0.886771706256617	"DOWN"
"Nkd1"	0.245588315547415	7.4777061167593	3.804531576103	0.0010808412907132	0.0158050234849121	-0.904134543466649	"UP"
"Ralbp1"	0.148974215840597	7.46814388299861	3.80340831181621	0.00108370070645207	0.0158050234849121	-0.906860470682177	"UP"
"Rrp9"	-0.173608228879999	4.39137119537308	-3.8033962402698	0.00108373147687617	0.0158050234849121	-0.760613483191648	"DOWN"
"Loxl1"	-0.543350054279876	6.60772262980428	-3.80043682708633	0.00109130124865993	0.0158289226228872	-0.913668819166282	"DOWN"
"Smyd3"	-0.205679313663258	3.94816904239084	-3.80043405010956	0.00109130837636194	0.0158289226228872	-0.733381024650464	"DOWN"
"H2-M3"	-0.271743209774921	4.30877440854904	-3.80023669973766	0.00109181503639022	0.0158289226228872	-0.759819161040277	"DOWN"
"Fstl1"	-0.182522524920693	7.32589132415027	-3.80011442770516	0.00109212906395417	0.0158289226228872	-0.916194526224503	"DOWN"
"Otulin"	-0.259454012535905	4.69116779959077	-3.79990988859417	0.0010926545759011	0.0158289226228872	-0.796631022046877	"DOWN"
"Acad11"	0.224441740416754	5.12470019031506	3.79925722789173	0.00109433310181422	0.0158321293624654	-0.839440030631579	"UP"
"Trim16"	0.302559304151131	6.52714494871931	3.79838890049972	0.00109657024994417	0.0158353013485487	-0.917683519593295	"UP"
"Slc3a2"	0.172003466796255	7.77423760435535	3.79799853788179	0.0010975774531749	0.0158353013485487	-0.913797678985597	"UP"
"Efnb1"	0.275290873960028	6.72376887812126	3.79747692698177	0.00109892473233371	0.0158353013485487	-0.92171564157287	"UP"
"1810058I24Rik"	-0.213815081604435	5.06714513856105	-3.79590153917251	0.00110300380080092	0.0158730282062278	-0.841730925755265	"DOWN"
"Ccpg1"	0.123799429123979	7.42289339577033	3.79389634497925	0.00110821747580554	0.0159100885641925	-0.928886478775952	"UP"
"Npepl1"	-0.126659435375863	6.44706920662744	-3.79337278064807	0.00110958280739855	0.0159100885641925	-0.928335075136633	"DOWN"
"Agpat1"	0.151838921929604	5.99086159673476	3.79322360616183	0.00110997212440478	0.0159100885641925	-0.914878835183402	"UP"
"Timp2"	-0.126106096802911	9.37446350605026	-3.79035991784309	0.00111747212668638	0.0159917738900039	-0.886914133301972	"DOWN"
"Pomgnt2"	0.279117121304044	3.72109962841648	3.78992534841136	0.00111861464854146	0.0159917738900039	-0.744786793123128	"UP"
"Tmem154"	-0.313950543031758	4.3065548624034	-3.78634926816141	0.00112806058277314	0.0160943003753694	-0.789530936308647	"DOWN"
"Ctsz"	-0.178921704488533	7.09590533085831	-3.78608984123145	0.00112874890805628	0.0160943003753694	-0.949067970636071	"DOWN"
"Zc3h18"	0.169605697028525	5.97491338028494	3.78112254250627	0.00114200903741822	0.0162463716347995	-0.941049881225796	"UP"
"Fam173b"	0.238007903752715	3.96983782322697	3.78097517636718	0.00114240477947416	0.0162463716347995	-0.776099198277262	"UP"
"Pkib"	-0.334702898075164	3.49316601586292	-3.78016143361628	0.00114459248185712	0.0162562056410164	-0.758930449827212	"DOWN"
"St3gal4"	-0.2015201073925	5.65113269195696	-3.77908372779051	0.00114749622948413	0.0162761704090667	-0.926543926105039	"DOWN"
"Tek"	0.158257741688795	8.64338360945381	3.77761289445917	0.00115147100167301	0.0163108669358989	-0.937969840427506	"UP"
"Rbm14"	0.291450442493512	5.18632583579134	3.77691745565435	0.00115335510199215	0.0163108669358989	-0.894046778812909	"UP"
"Osgep"	-0.188033742023393	5.23151990641778	-3.77643247246237	0.00115467083941823	0.0163108669358989	-0.899883830499635	"DOWN"
"Egr1"	-0.782850869492481	5.24601048517485	-3.77596248585797	0.00115594731160996	0.0163108669358989	-0.895983013260015	"DOWN"
"Bpnt1"	0.214697512838111	5.10475602805341	3.77508689355038	0.00115832913133585	0.016323276280109	-0.891054459695042	"UP"
"Rbm10"	0.174901686475218	5.85832594134166	3.77411511280731	0.00116097830364445	0.01633941615168	-0.95038089241983	"UP"
"Ttc19"	-0.16985108050577	4.2073506811677	-3.77337701147605	0.00116299445530983	0.0163466167618904	-0.809531947316488	"DOWN"
"Cyba"	-0.190437959339036	6.40383717283439	-3.77069278862714	0.00117035581897	0.0164175798977474	-0.978358540077626	"DOWN"
"Parp10"	-0.153716034631355	5.25434502694799	-3.76994527357374	0.00117241405645351	0.0164175798977474	-0.916361444705963	"DOWN"
"Fam65b"	-0.508719727849103	4.01923887253714	-3.76988638820849	0.00117257634612536	0.0164175798977474	-0.802309615459796	"DOWN"
"Cltb"	0.171529713095052	6.89174295497847	3.76554928929026	0.00118459093147973	0.0165133980893729	-0.994446819871454	"UP"
"Acp6"	0.177263069252914	4.692781684034	3.7650257419547	0.00118604948575824	0.0165133980893729	-0.873421859253499	"UP"
"Calcrl"	0.230843137723223	10.1210313707626	3.76497425088074	0.00118619303121606	0.0165133980893729	-0.921924902067865	"UP"
"Bmp5"	-0.214024345308314	6.46623421466	-3.76466837170045	0.00118704610816775	0.0165133980893729	-0.992629259651713	"DOWN"
"Tgm2"	0.209041956433675	8.96659630185582	3.76400381896242	0.0011889015983698	0.0165133980893729	-0.958186043518531	"UP"
"Ppp2r5d"	0.170001668395477	5.82995355897392	3.76312473168473	0.00119136050513461	0.0165133980893729	-0.973254564354679	"UP"
"Slc12a2"	0.212197648528619	7.54151328971802	3.76268984049238	0.00119257880796039	0.0165133980893729	-0.996773672134591	"UP"
"Mpzl1"	-0.318663752435516	5.45888467771508	-3.76259358833581	0.00119284861529066	0.0165133980893729	-0.948822376075215	"DOWN"
"Dnaja1"	0.790546314399063	7.97291605654245	3.76250438728196	0.00119309871147333	0.0165133980893729	-0.987885155241599	"UP"
"Cd79a"	-0.899218870822349	4.20776047008487	-3.76126007568916	0.00119659285587798	0.016540688777499	-0.831635140398422	"DOWN"
"Dhx32"	0.153941003158306	5.20241692493772	3.7595881415444	0.00120130377794303	0.0165795915170697	-0.934553972530043	"UP"
"Cdk10"	-0.194625885430908	4.90417302948411	-3.7591791032779	0.00120245909944325	0.0165795915170697	-0.907267027576491	"DOWN"
"Slc4a3"	-0.232368716649809	4.81533532535523	-3.75779283605369	0.00120638278271739	0.0166126095490804	-0.901396119969936	"DOWN"
"Dcxr"	-0.286071494292028	6.66110469879345	-3.75585480802785	0.00121188944244529	0.0166375105418985	-1.01433353183705	"DOWN"
"Txnl4a"	0.383348861303907	4.04452347938089	3.75555723401235	0.0012127371640671	0.0166375105418985	-0.834931061151472	"UP"
"Rtn1"	-0.26414688712157	3.72312397519267	-3.75554047023124	0.00121278493779877	0.0166375105418985	-0.817495853991617	"DOWN"
"Scnn1a"	0.372475932033357	8.54152118116411	3.75395304520607	0.00121731727020607	0.0166786281724956	-0.993494971623973	"UP"
"Zbtb4"	0.177273527070049	7.79745116223346	3.75164932441002	0.00122392459931975	0.0167480362362835	-1.01699619568242	"UP"
"Cd84"	-0.289058709191978	4.40597748737838	-3.75038767080439	0.00122755820924305	0.016776628859655	-0.876550225833833	"DOWN"
"Tmem50a"	-0.161446268729708	6.97789034467811	-3.74892837037827	0.00123177438171863	0.0168131013283579	-1.03208585285042	"DOWN"
"Fcgrt"	-0.209235403384005	6.55512672746665	-3.74782042603207	0.00123498500368564	0.0168357742346857	-1.03130945594416	"DOWN"
"Srpk1"	0.161588068113502	5.90862857912237	3.74660356279108	0.00123852080671618	0.0168454874636144	-1.01456693692912	"UP"
"Slc35e3"	-0.223802545004767	5.29368214227502	-3.74650817770261	0.00123879838779824	0.0168454874636144	-0.971438325772321	"DOWN"
"Cttnbp2nl"	0.231124640654532	7.12716530085432	3.74538283903032	0.00124207790333022	0.0168660928005389	-1.03990745817647	"UP"
"Guk1"	-0.181192892957998	5.59611487045225	-3.74492372426087	0.00124341834636278	0.0168660928005389	-0.99888698209238	"DOWN"
"Vav3"	0.270985066814339	4.22950035031287	3.74399483998255	0.00124613472441829	0.016881862569582	-0.874363428401556	"UP"
"Fmo3"	0.377996435159402	6.59691950414927	3.74029467568934	0.00125701375020798	0.0170080378530632	-1.04837635753826	"UP"
"Rpsa"	-0.168124683339803	9.32300417549539	-3.73831097953485	0.00126288479015764	0.0170484307380773	-1.00406882712336	"DOWN"
"Smim19"	-0.237468663646253	4.06269001045408	-3.73741257142502	0.00126555268865064	0.0170484307380773	-0.875464603163301	"DOWN"
"H2-Ke6"	-0.217292257339091	5.32005879189184	-3.73737143314769	0.00126567498579138	0.0170484307380773	-0.993970996079849	"DOWN"
"Nipbl"	0.253922062584501	6.71338371027397	3.73716948023442	0.00126627552743934	0.0170484307380773	-1.05654071252854	"UP"
"Rabl6"	0.200681135277845	6.41144423534632	3.7340911933243	0.00127546435340126	0.017113991148386	-1.06016896686737	"UP"
"Myo1f"	-0.263011334619096	4.95324614588717	-3.73406487512747	0.00127554319843135	0.017113991148386	-0.966967742689569	"DOWN"
"Hnrnpk"	-0.101550478812642	8.86198413293415	-3.73395564490256	0.00127587048598184	0.017113991148386	-1.02840345288924	"DOWN"
"Ulk2"	0.163053291527771	6.53064973816025	3.73280069343968	0.00127933617054992	0.0171340299147435	-1.06464219393938	"UP"
"Rnf130"	-0.1273157304644	6.20913284200459	-3.73240742381553	0.00128051838847416	0.0171340299147435	-1.0596957069499	"DOWN"
"Lamtor4"	-0.226832444590192	4.76799223962344	-3.73086307432828	0.0012851713720155	0.0171751377084237	-0.955703699985877	"DOWN"
"Cdc14b"	-0.214095588039664	4.31601951128207	-3.72938395835031	0.00128964350817432	0.0171987283057369	-0.913855976499786	"DOWN"
"Dcaf15"	-0.237730864345054	4.55236474718041	-3.72923244154504	0.00129010249141055	0.0171987283057369	-0.937255372235371	"DOWN"
"Mre11a"	-0.151654754305998	4.09217446267825	-3.72770740914595	0.00129473122194318	0.0172392827529567	-0.898560613230193	"DOWN"
"Nlgn2"	0.192535697470019	5.43772474229536	3.72706326800304	0.0012966912350487	0.0172442475750357	-1.02650635397815	"UP"
"Slain2"	0.157451718932686	7.00572275656796	3.72566688021181	0.00130095030138051	0.0172623035482617	-1.08412366237927	"UP"
"Fgfr2"	-0.2552695393544	7.68239871409638	-3.72557646082201	0.00130122656291084	0.0172623035482617	-1.07728432510387	"DOWN"
"Zfp35"	0.175387370788051	4.28776444683329	3.72035547723531	0.00131727730771834	0.017453924327268	-0.930749083566096	"UP"
"8-Sep"	0.176712986816639	6.8932224114519	3.71912413536513	0.00132109126615391	0.0174831383760806	-1.09821877616289	"UP"
"Cst3"	-0.152490209638295	9.3350754725365	-3.71478497857393	0.00133461870766277	0.0176038164229643	-1.05586985058183	"DOWN"
"Manba"	-0.159550569307396	5.47787169265959	-3.71417105422128	0.00133654367265484	0.0176038164229643	-1.05853558043341	"DOWN"
"Ptgr1"	-0.209238381079878	5.41386492594402	-3.71412319880059	0.00133669383913439	0.0176038164229643	-1.05337628197679	"DOWN"
"Aldh9a1"	-0.210708357449002	5.66555676370444	-3.71266677134824	0.00134127198823136	0.0176038164229643	-1.07519088324939	"DOWN"
"Dnttip2"	0.146168247646596	5.32422481541722	3.71261564435625	0.00134143298299436	0.0176038164229643	-1.04932127257063	"UP"
"Adgrl4"	0.174394261977835	7.69730325867763	3.71219428599231	0.00134276053495387	0.0176038164229643	-1.10689054682721	"UP"
"Tada2b"	0.176860704774954	5.06065193911599	3.71216993601427	0.0013428372928988	0.0176038164229643	-1.02585955128763	"UP"
"Tpd52"	-0.136387440913626	6.47601140828777	-3.71206377172678	0.00134317200318798	0.0176038164229643	-1.11043338815012	"DOWN"
"Hdlbp"	0.165203360876788	8.31881373603905	3.71130835018408	0.0013455560496705	0.0176138150357469	-1.09496812645549	"UP"
"Atp11c"	0.207078918214322	5.70271723338196	3.71067201496871	0.00134756751912529	0.0176178952597	-1.08201350644631	"UP"
"Jag2"	0.326137703145081	5.48137044538729	3.71018442937313	0.00134911080129502	0.0176178952597	-1.06646919436333	"UP"
"Smim10l1"	0.184096576579036	6.73785879081435	3.70945502473755	0.0013514227434084	0.0176269004887543	-1.11863573210691	"UP"
"Zfp579"	-0.207584981448522	5.3912367358906	-3.70877235273406	0.00135359011238051	0.0176340006846694	-1.06340260020704	"DOWN"
"Ttc5"	-0.180165782663207	5.40550167590776	-3.70758742681395	0.00135736022328586	0.0176619387137734	-1.06731473513176	"DOWN"
"Ifitm2"	0.186674441592159	7.6720505753478	3.70439339071187	0.00136757461004026	0.0177735623661332	-1.12472984549974	"UP"
"Ndel1"	0.156236782606578	6.18087339326318	3.70301138622697	0.00137201773965826	0.0177849087158886	-1.12412497647986	"UP"
"Agtpbp1"	0.173906481628769	5.36570352286955	3.70249295649753	0.00137368816719471	0.0177849087158886	-1.07516405595752	"UP"
"Pfkl"	0.166716471469829	6.22187631967958	3.7022681600646	0.00137441310696337	0.0177849087158886	-1.12704447732677	"UP"
"Abhd17a"	-0.153847049559974	5.71916086915808	-3.7018155812275	0.00137587376428791	0.0177849087158886	-1.10296555064043	"DOWN"
"Thsd4"	-0.307592170454877	5.53133021631405	-3.70158078817147	0.00137663214266565	0.0177849087158886	-1.08978877016571	"DOWN"
"Zmym6"	0.193717417624789	5.08865949680282	3.7003827880977	0.00138050811028275	0.0178138012092899	-1.054427230915	"UP"
"Fancc"	-0.268817321501808	5.08469299373207	-3.69980885459777	0.00138236881819452	0.0178166514942864	-1.05510837785965	"DOWN"
"Clec12a"	-0.336121420226785	3.5827326303435	-3.69764129115503	0.00138941852558448	0.0178751117978413	-0.933762024870226	"DOWN"
"Ccdc47"	0.127673342635613	7.34858457959603	3.69734104164812	0.00139039784708784	0.0178751117978413	-1.1456747063593	"UP"
"6-Sep"	-0.209152466249678	4.32847372770355	-3.69689918966086	0.00139184027436482	0.0178751117978413	-0.985197038631371	"DOWN"
"Ptgr2"	-0.153203055659678	5.88663263625529	-3.69349400975887	0.00140300627246269	0.0179972410275173	-1.13173950837929	"DOWN"
"Hacd2"	0.296687561179904	4.43762299843968	3.69264146003774	0.00140581572860995	0.018012014022815	-1.00454729142414	"UP"
"Atp6v0a2"	0.205309590242202	6.23973649895467	3.6907214876578	0.0014121631181019	0.0180684373894614	-1.15308010093813	"UP"
"Tubg1"	0.258666413671854	4.30671823543905	3.68996878871603	0.00141465925325982	0.0180684373894614	-0.997788453323601	"UP"
"Cys1"	0.790003884824439	4.99504432680656	3.6895523470561	0.00141604215108579	0.0180684373894614	-1.06212312865533	"UP"
"Oard1"	-0.188380862814565	4.85676981761919	-3.6893027976619	0.00141687148235813	0.0180684373894614	-1.05597290699937	"DOWN"
"Abca8a"	0.23564691220662	7.14080505668586	3.68722669454552	0.00142378967653414	0.0181353246871066	-1.16968205509303	"UP"
"Gprasp1"	0.232241739759199	6.28387094957856	3.68664018390362	0.00142575014992336	0.0181353246871066	-1.16328955565481	"UP"
"Osbpl3"	-0.292005576873461	5.53397034595316	-3.68622963768779	0.00142712403198123	0.0181353246871066	-1.12409704060183	"DOWN"
"Kctd15"	0.271312170893474	4.26419676763139	3.68524458410972	0.00143042582973628	0.0181370320870422	-1.00394518391774	"UP"
"Gdpd2"	0.787844884339714	4.6846568512258	3.68519357618264	0.00143059700861437	0.0181370320870422	-1.03979189659872	"UP"
"Grk6"	-0.209940932036957	5.74794376299363	-3.68405680906612	0.00143441717712792	0.0181494200904648	-1.1441428478103	"DOWN"
"4632415L05Rik"	0.180844143479039	4.64680614353658	3.68390888205721	0.00143491503522404	0.0181494200904648	-1.04582748208455	"UP"
"Lmnb2"	0.324604879427518	3.98237196493359	3.68241978333194	0.00143993622300327	0.0181917523987565	-0.986832567711327	"UP"
"Camk1d"	-0.268073649773071	4.1265914378743	-3.68045315246007	0.00144659426775942	0.0182229846470942	-1.00229984858881	"DOWN"
"Metrnl"	-0.261132592900288	3.66492966738641	-3.68029834853161	0.00144711964832486	0.0182229846470942	-0.973391774543289	"DOWN"
"Cx3cr1"	-0.457305236282662	3.79397052097399	-3.67987101706823	0.00144857092465742	0.0182229846470942	-0.980269607995139	"DOWN"
"Slc16a11"	-0.337958235621951	6.33107425684648	-3.67971026509763	0.00144911723286603	0.0182229846470942	-1.17942413577218	"DOWN"
"Ptpn11"	0.150383690738234	7.3979848947413	3.67709829769327	0.00145802248574656	0.0183137737660536	-1.19012005445449	"UP"
"Fbxo32"	-0.405372508048302	4.77376074194088	-3.6760766245866	0.00146152048555876	0.0183165578201073	-1.07480333850847	"DOWN"
"Nudt16"	-0.26235458753397	3.86228067733658	-3.67604882060389	0.00146161579659761	0.0183165578201073	-0.992664274118183	"DOWN"
"Kcnh2"	-0.298350447209583	3.77106340653182	-3.67494526228999	0.0014654037208437	0.018335364418721	-0.989737276763667	"DOWN"
"Zfand1"	-0.244851347964897	4.38376218503873	-3.67383972000395	0.00146920818662365	0.018335364418721	-1.04026960378055	"DOWN"
"Jun"	0.188724177999929	8.0680337033442	3.67361491675488	0.00146998298841832	0.018335364418721	-1.18522470341608	"UP"
"Lpcat1"	-0.240337025752252	8.95991789370991	-3.67355029669661	0.00147020578118926	0.018335364418721	-1.15929165880518	"DOWN"
"Fstl3"	0.286653400566284	5.04694154216254	3.67315936320043	0.00147155432794521	0.018335364418721	-1.10976784119683	"UP"
"Agfg2"	0.169803120036839	4.51663280856027	3.67233914090762	0.00147438770596112	0.0183496247712114	-1.05735143328116	"UP"
"Mndal"	-0.279275644947957	5.56690588057691	-3.67100109402377	0.00147902143840996	0.0183614557367431	-1.16034827735492	"DOWN"
"Tubgcp4"	0.210510529478106	5.15998720276462	3.67067651665134	0.0014801476362649	0.0183614557367431	-1.126658902325	"UP"
"Nsg1"	0.214016422929793	5.54066446878383	3.6706014517959	0.00148040821218472	0.0183614557367431	-1.15944392573714	"UP"
"Ccnd1"	-0.207503318148996	7.81484600465564	-3.66917275390832	0.00148537636790732	0.0183792714945349	-1.20057040203906	"DOWN"
"Ube2e2"	-0.186915440916131	4.41901049373192	-3.66915578140661	0.00148543548705568	0.0183792714945349	-1.05419887637599	"DOWN"
"Myrip"	0.507136882589159	4.47976381119276	3.66872997421466	0.00148691943338207	0.0183792714945349	-1.05884132013246	"UP"
"Bcr"	0.155546549084124	6.69850680878791	3.66598279458905	0.00149652869492474	0.0184770275799515	-1.21522571119064	"UP"
"Dusp7"	0.292340754845553	6.81602305831948	3.66541909547851	0.00149850801455953	0.0184804649014635	-1.21733895946487	"UP"
"Chmp1a"	-0.137379206300342	6.57360296123118	-3.66462132874392	0.00150131364003048	0.0184940733547973	-1.21713487737703	"DOWN"
"Edn1"	0.409305293909524	5.37868723518435	3.66378787786219	0.00150425030677983	0.0185092634010904	-1.16000752126168	"UP"
"Gstt1"	0.191486945694589	6.48688347419948	3.66309027733436	0.00150671266862444	0.0185185895300956	-1.21953393036105	"UP"
"Hnrnpa0"	-0.187563792286157	6.79593514902882	-3.66168900941251	0.00151167085108989	0.0185295102057666	-1.2256348383978	"DOWN"
"Nf2"	0.136814459352538	6.87023416688603	3.66140387674915	0.00151268172418631	0.0185295102057666	-1.22682057105512	"UP"
"Ddx23"	0.110691026237537	6.6289169551089	3.66139379127406	0.00151271749217809	0.0185295102057666	-1.2248278171273	"UP"
"Ms4a6b"	-0.420936317875908	3.66473765197795	-3.66033971655466	0.00151646036535139	0.018554439042278	-1.01503714375575	"DOWN"
"AA986860"	0.45959650096086	6.18719132158121	3.65852140803347	0.0015229384497475	0.0186054799073077	-1.2210378334499	"UP"
"Taf6"	0.216182021173903	5.10199551150736	3.65775450233925	0.00152567889583244	0.0186054799073077	-1.14943246091529	"UP"
"Hnrnpdl"	-0.220649334698535	7.58825291564273	-3.65710223980733	0.00152801351264749	0.0186054799073077	-1.23154624797919	"DOWN"
"H2-DMa"	-0.254477054337034	5.67857747350168	-3.65679003376992	0.00152913222797765	0.0186054799073077	-1.19987407528676	"DOWN"
"Rock1"	0.217514796996977	6.99374010700005	3.65677278210288	0.00152919406877365	0.0186054799073077	-1.2376580286091	"UP"
"Bcorl1"	0.286562065805703	4.50436068024099	3.65608446789793	0.0015316634360123	0.0186146792307311	-1.0906943963121	"UP"
"Pkp4"	0.174366870231341	7.00741547212477	3.6550919214346	0.001535231193224	0.0186228987266726	-1.24150874088988	"UP"
"AU040972"	-0.599119293689104	4.75949041739577	-3.65458869422808	0.00153704320413415	0.0186228987266726	-1.11790303717759	"DOWN"
"Tpm2"	-0.296113492942748	5.88149973027548	-3.65446696634501	0.00153748183689142	0.0186228987266726	-1.21759861737304	"DOWN"
"Trim32"	0.185886298162673	4.5066853119132	3.65300548243479	0.00154275779670642	0.018665994945674	-1.09815347616024	"UP"
"Ube4a"	0.145409953013984	6.39764190132442	3.65136029270063	0.00154871833970555	0.0187172689220253	-1.24450422654061	"UP"
"Ints6"	0.283460571559045	4.41585326840694	3.64630039127335	0.00156719338705049	0.0189002692647479	-1.10268253214479	"UP"
"Cwc27"	-0.228983068115566	3.87023427960048	-3.64569091524819	0.00156943338672187	0.0189002692647479	-1.05747069884937	"DOWN"
