""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"
"Ier2"	0.267074208711676	5.90834039698288	4.54390682039005	0.000193504648144257	0.0751627340434621	0.841338348131403	"NO"
"Sema7a"	-0.583890403087805	6.36153133952467	-4.48703192294237	0.000221046885215094	0.0829002042620469	0.718462777432995	"NO"
"Cd22"	0.558384635373848	3.810792908807	4.44987140490972	0.000241143063561581	0.0848194637113147	0.485556369897226	"NO"
"Cebpg"	-0.210675484191198	6.66520357541713	-4.44544179144282	0.000243658141775223	0.0848194637113147	0.628358532413976	"NO"
"Scrn1"	0.190344842705704	5.04343223479204	4.43010221905678	0.000252573534534996	0.0848194637113147	0.592947140123216	"NO"
"Fos"	0.717848349841867	4.66534186650681	4.42209079685762	0.000257359534982842	0.0848194637113147	0.553659547998817	"NO"
"Gzma"	0.56736777609894	3.7101225722558	4.39172920330918	0.000276340370981348	0.0852589424746202	0.3524787559306	"NO"
"Tmem194b"	0.26656870673336	4.08817312033047	4.38545429298383	0.000280435437536045	0.0852589424746202	0.414927923581183	"NO"
"Ddit4"	-0.750107241522248	4.80357429262758	-4.38276284190281	0.000282210548831034	0.0852589424746202	0.481614289640901	"NO"
"Ahr"	0.276531829501051	6.89988619535676	4.36440589409394	0.000294622626571229	0.0855150450326026	0.453655573061797	"NO"
"Prr18"	-0.417034961792242	4.58530599907272	-4.34516202879587	0.000308223935438528	0.0855150450326026	0.392461988071265	"NO"
"Hey1"	-0.445264084839923	6.33939956573138	-4.33507023599775	0.000315607051011252	0.0855150450326026	0.391050608151889	"NO"
"Pomk"	0.228011063191995	4.26393751924542	4.32923061449235	0.000319960164439921	0.0855150450326026	0.328559007029785	"NO"
"Il6ra"	-0.365723003071799	5.95231630201311	-4.32602956251773	0.000322371905694806	0.0855150450326026	0.373679228474904	"NO"
"Lrrc45"	-0.272588138491934	6.191990925876	-4.31017389555393	0.000334589767065235	0.085805426769373	0.337805421458325	"NO"
